# Frequency (eV) 	 Current Real 	 Imaginary
0.2815	0.0234618	-0.279896
0.281867	0.0235861	-0.280435
0.282235	0.023711	-0.280973
0.282602	0.0238364	-0.281512
0.28297	0.0239622	-0.282051
0.283337	0.0240886	-0.28259
0.283705	0.0242154	-0.283129
0.284072	0.0243427	-0.283669
0.28444	0.0244704	-0.284209
0.284807	0.0245985	-0.284748
0.285175	0.024727	-0.285289
0.285542	0.0248559	-0.285829
0.28591	0.0249851	-0.28637
0.286277	0.0251147	-0.286911
0.286645	0.0252446	-0.287452
0.287012	0.0253748	-0.287993
0.28738	0.0255052	-0.288535
0.287747	0.0256359	-0.289076
0.288115	0.0257669	-0.289618
0.288482	0.025898	-0.29016
0.28885	0.0260294	-0.290703
0.289217	0.026161	-0.291246
0.289585	0.0262927	-0.291789
0.289952	0.0264245	-0.292332
0.29032	0.0265565	-0.292875
0.290687	0.0266886	-0.293419
0.291055	0.0268208	-0.293963
0.291422	0.0269531	-0.294508
0.29179	0.0270854	-0.295052
0.292157	0.0272177	-0.295597
0.292525	0.02735	-0.296143
0.292892	0.0274824	-0.296688
0.29326	0.0276147	-0.297234
0.293627	0.027747	-0.297781
0.293995	0.0278792	-0.298327
0.294362	0.0280114	-0.298875
0.29473	0.0281434	-0.299422
0.295097	0.0282754	-0.29997
0.295465	0.0284072	-0.300519
0.295832	0.0285389	-0.301068
0.2962	0.0286705	-0.301617
0.296567	0.0288019	-0.302167
0.296935	0.0289331	-0.302717
0.297302	0.0290641	-0.303268
0.29767	0.0291949	-0.30382
0.298037	0.0293255	-0.304372
0.298404	0.0294558	-0.304925
0.298772	0.0295859	-0.305478
0.299139	0.0297157	-0.306032
0.299507	0.0298453	-0.306586
0.299874	0.0299746	-0.307141
0.300242	0.0301036	-0.307697
0.300609	0.0302323	-0.308254
0.300977	0.0303607	-0.308811
0.301344	0.0304887	-0.30937
0.301712	0.0306164	-0.309929
0.302079	0.0307438	-0.310488
0.302447	0.0308709	-0.311049
0.302814	0.0309975	-0.31161
0.303182	0.0311239	-0.312173
0.303549	0.0312498	-0.312736
0.303917	0.0313754	-0.3133
0.304284	0.0315007	-0.313865
0.304652	0.0316255	-0.314432
0.305019	0.03175	-0.314999
0.305387	0.031874	-0.315567
0.305754	0.0319977	-0.316136
0.306122	0.032121	-0.316707
0.306489	0.0322439	-0.317278
0.306857	0.0323664	-0.317851
0.307224	0.0324886	-0.318425
0.307592	0.0326103	-0.319
0.307959	0.0327317	-0.319576
0.308327	0.0328526	-0.320153
0.308694	0.0329732	-0.320732
0.309062	0.0330934	-0.321312
0.309429	0.0332133	-0.321894
0.309797	0.0333327	-0.322476
0.310164	0.0334518	-0.323061
0.310532	0.0335706	-0.323646
0.310899	0.0336889	-0.324233
0.311267	0.033807	-0.324822
0.311634	0.0339247	-0.325412
0.312002	0.0340421	-0.326004
0.312369	0.0341591	-0.326597
0.312737	0.0342759	-0.327191
0.313104	0.0343923	-0.327788
0.313472	0.0345085	-0.328386
0.313839	0.0346244	-0.328985
0.314207	0.03474	-0.329587
0.314574	0.0348554	-0.33019
0.314942	0.0349705	-0.330794
0.315309	0.0350854	-0.331401
0.315677	0.0352002	-0.332009
0.316044	0.0353147	-0.332619
0.316412	0.035429	-0.333231
0.316779	0.0355432	-0.333845
0.317147	0.0356572	-0.334461
0.317514	0.0357711	-0.335079
0.317882	0.0358849	-0.335698
0.318249	0.0359986	-0.33632
0.318617	0.0361122	-0.336943
0.318984	0.0362258	-0.337569
0.319352	0.0363394	-0.338196
0.319719	0.0364529	-0.338826
0.320087	0.0365665	-0.339458
0.320454	0.03668	-0.340091
0.320822	0.0367937	-0.340727
0.321189	0.0369074	-0.341365
0.321557	0.0370212	-0.342005
0.321924	0.0371351	-0.342648
0.322292	0.0372492	-0.343292
0.322659	0.0373634	-0.343939
0.323027	0.0374779	-0.344588
0.323394	0.0375925	-0.345239
0.323762	0.0377074	-0.345892
0.324129	0.0378226	-0.346548
0.324497	0.037938	-0.347206
0.324864	0.0380538	-0.347866
0.325232	0.0381699	-0.348528
0.325599	0.0382864	-0.349193
0.325966	0.0384033	-0.34986
0.326334	0.0385206	-0.35053
0.326701	0.0386384	-0.351202
0.327069	0.0387567	-0.351876
0.327436	0.0388754	-0.352552
0.327804	0.0389947	-0.353231
0.328171	0.0391146	-0.353913
0.328539	0.039235	-0.354597
0.328906	0.0393561	-0.355283
0.329274	0.0394778	-0.355971
0.329641	0.0396002	-0.356662
0.330009	0.0397233	-0.357356
0.330376	0.0398471	-0.358052
0.330744	0.0399717	-0.35875
0.331111	0.0400971	-0.359451
0.331479	0.0402233	-0.360154
0.331846	0.0403503	-0.36086
0.332214	0.0404782	-0.361568
0.332581	0.040607	-0.362278
0.332949	0.0407368	-0.362991
0.333316	0.0408675	-0.363707
0.333684	0.0409991	-0.364425
0.334051	0.0411318	-0.365145
0.334419	0.0412656	-0.365868
0.334786	0.0414004	-0.366593
0.335154	0.0415363	-0.367321
0.335521	0.0416733	-0.368051
0.335889	0.0418115	-0.368784
0.336256	0.0419509	-0.369519
0.336624	0.0420914	-0.370256
0.336991	0.0422332	-0.370996
0.337359	0.0423763	-0.371738
0.337726	0.0425206	-0.372483
0.338094	0.0426663	-0.37323
0.338461	0.0428132	-0.37398
0.338829	0.0429616	-0.374732
0.339196	0.0431113	-0.375486
0.339564	0.0432624	-0.376243
0.339931	0.0434149	-0.377001
0.340299	0.0435689	-0.377763
0.340666	0.0437244	-0.378526
0.341034	0.0438814	-0.379292
0.341401	0.0440399	-0.380061
0.341769	0.0441999	-0.380831
0.342136	0.0443615	-0.381604
0.342504	0.0445247	-0.382379
0.342871	0.0446895	-0.383157
0.343239	0.0448559	-0.383937
0.343606	0.0450239	-0.384718
0.343974	0.0451936	-0.385503
0.344341	0.045365	-0.386289
0.344709	0.0455381	-0.387077
0.345076	0.0457129	-0.387868
0.345444	0.0458894	-0.388661
0.345811	0.0460677	-0.389456
0.346179	0.0462477	-0.390253
0.346546	0.0464296	-0.391052
0.346914	0.0466132	-0.391853
0.347281	0.0467986	-0.392657
0.347649	0.0469858	-0.393462
0.348016	0.0471749	-0.39427
0.348384	0.0473658	-0.395079
0.348751	0.0475585	-0.395891
0.349119	0.0477532	-0.396704
0.349486	0.0479497	-0.397519
0.349854	0.048148	-0.398337
0.350221	0.0483483	-0.399156
0.350589	0.0485505	-0.399977
0.350956	0.0487546	-0.4008
0.351324	0.0489605	-0.401625
0.351691	0.0491685	-0.402452
0.352059	0.0493783	-0.403281
0.352426	0.0495901	-0.404111
0.352793	0.0498038	-0.404943
0.353161	0.0500194	-0.405777
0.353528	0.050237	-0.406613
0.353896	0.0504566	-0.407451
0.354263	0.0506781	-0.40829
0.354631	0.0509015	-0.409131
0.354998	0.0511269	-0.409974
0.355366	0.0513542	-0.410818
0.355733	0.0515835	-0.411664
0.356101	0.0518147	-0.412511
0.356468	0.0520478	-0.413361
0.356836	0.0522829	-0.414211
0.357203	0.05252	-0.415064
0.357571	0.052759	-0.415918
0.357938	0.0529999	-0.416773
0.358306	0.0532427	-0.41763
0.358673	0.0534874	-0.418489
0.359041	0.0537341	-0.419349
0.359408	0.0539826	-0.420211
0.359776	0.0542331	-0.421074
0.360143	0.0544854	-0.421938
0.360511	0.0547396	-0.422804
0.360878	0.0549957	-0.423672
0.361246	0.0552536	-0.42454
0.361613	0.0555134	-0.425411
0.361981	0.055775	-0.426282
0.362348	0.0560385	-0.427155
0.362716	0.0563038	-0.42803
0.363083	0.0565708	-0.428905
0.363451	0.0568397	-0.429782
0.363818	0.0571103	-0.430661
0.364186	0.0573827	-0.431541
0.364553	0.0576569	-0.432422
0.364921	0.0579328	-0.433304
0.365288	0.0582104	-0.434188
0.365656	0.0584897	-0.435073
0.366023	0.0587707	-0.435959
0.366391	0.0590533	-0.436847
0.366758	0.0593377	-0.437736
0.367126	0.0596236	-0.438626
0.367493	0.0599112	-0.439518
0.367861	0.0602004	-0.440411
0.368228	0.0604911	-0.441305
0.368596	0.0607835	-0.4422
0.368963	0.0610773	-0.443097
0.369331	0.0613728	-0.443995
0.369698	0.0616697	-0.444894
0.370066	0.0619681	-0.445795
0.370433	0.062268	-0.446697
0.370801	0.0625693	-0.4476
0.371168	0.0628721	-0.448504
0.371536	0.0631763	-0.44941
0.371903	0.0634819	-0.450317
0.372271	0.0637889	-0.451226
0.372638	0.0640972	-0.452135
0.373006	0.0644069	-0.453046
0.373373	0.0647179	-0.453959
0.373741	0.0650302	-0.454873
0.374108	0.0653437	-0.455788
0.374476	0.0656585	-0.456704
0.374843	0.0659746	-0.457622
0.375211	0.0662919	-0.458542
0.375578	0.0666103	-0.459462
0.375946	0.06693	-0.460385
0.376313	0.0672508	-0.461308
0.376681	0.0675728	-0.462233
0.377048	0.0678959	-0.46316
0.377416	0.0682201	-0.464088
0.377783	0.0685454	-0.465018
0.378151	0.0688717	-0.465949
0.378518	0.0691991	-0.466882
0.378886	0.0695276	-0.467816
0.379253	0.069857	-0.468753
0.37962	0.0701875	-0.46969
0.379988	0.0705189	-0.47063
0.380355	0.0708514	-0.471571
0.380723	0.0711847	-0.472513
0.38109	0.0715191	-0.473458
0.381458	0.0718543	-0.474404
0.381825	0.0721905	-0.475352
0.382193	0.0725275	-0.476302
0.38256	0.0728654	-0.477254
0.382928	0.0732043	-0.478208
0.383295	0.0735439	-0.479164
0.383663	0.0738845	-0.480121
0.38403	0.0742258	-0.481081
0.384398	0.074568	-0.482042
0.384765	0.0749111	-0.483006
0.385133	0.0752549	-0.483972
0.3855	0.0755995	-0.48494
0.385868	0.075945	-0.48591
0.386235	0.0762912	-0.486882
0.386603	0.0766382	-0.487857
0.38697	0.0769861	-0.488834
0.387338	0.0773346	-0.489813
0.387705	0.077684	-0.490795
0.388073	0.0780342	-0.491779
0.38844	0.0783851	-0.492766
0.388808	0.0787368	-0.493755
0.389175	0.0790893	-0.494746
0.389543	0.0794425	-0.49574
0.38991	0.0797965	-0.496737
0.390278	0.0801514	-0.497737
0.390645	0.080507	-0.498739
0.391013	0.0808634	-0.499744
0.39138	0.0812206	-0.500752
0.391748	0.0815786	-0.501762
0.392115	0.0819374	-0.502776
0.392483	0.0822971	-0.503792
0.39285	0.0826576	-0.504812
0.393218	0.083019	-0.505835
0.393585	0.0833812	-0.50686
0.393953	0.0837443	-0.507889
0.39432	0.0841083	-0.508921
0.394688	0.0844733	-0.509956
0.395055	0.0848391	-0.510995
0.395423	0.0852059	-0.512037
0.39579	0.0855737	-0.513082
0.396158	0.0859425	-0.514131
0.396525	0.0863122	-0.515183
0.396893	0.0866831	-0.516239
0.39726	0.087055	-0.517298
0.397628	0.0874279	-0.518361
0.397995	0.087802	-0.519428
0.398363	0.0881773	-0.520498
0.39873	0.0885537	-0.521572
0.399098	0.0889313	-0.52265
0.399465	0.0893102	-0.523732
0.399833	0.0896904	-0.524818
0.4002	0.0900718	-0.525908
0.400568	0.0904546	-0.527002
0.400935	0.0908388	-0.5281
0.401303	0.0912244	-0.529202
0.40167	0.0916115	-0.530308
0.402038	0.0920001	-0.531418
0.402405	0.0923902	-0.532533
0.402773	0.0927819	-0.533652
0.40314	0.0931753	-0.534775
0.403508	0.0935703	-0.535903
0.403875	0.0939671	-0.537035
0.404243	0.0943657	-0.538172
0.40461	0.094766	-0.539313
0.404978	0.0951683	-0.540459
0.405345	0.0955725	-0.541609
0.405713	0.0959787	-0.542764
0.40608	0.0963869	-0.543924
0.406448	0.0967972	-0.545088
0.406815	0.0972096	-0.546257
0.407182	0.0976243	-0.547431
0.40755	0.0980412	-0.54861
0.407917	0.0984605	-0.549794
0.408285	0.0988821	-0.550983
0.408652	0.0993062	-0.552176
0.40902	0.0997328	-0.553375
0.409387	0.100162	-0.554578
0.409755	0.100594	-0.555787
0.410122	0.101028	-0.557001
0.41049	0.101466	-0.55822
0.410857	0.101906	-0.559444
0.411225	0.102349	-0.560673
0.411592	0.102795	-0.561907
0.41196	0.103244	-0.563147
0.412327	0.103696	-0.564391
0.412695	0.104152	-0.565641
0.413062	0.10461	-0.566896
0.41343	0.105072	-0.568157
0.413797	0.105538	-0.569423
0.414165	0.106007	-0.570694
0.414532	0.106479	-0.571971
0.4149	0.106955	-0.573253
0.415267	0.107435	-0.57454
0.415635	0.107919	-0.575832
0.416002	0.108406	-0.57713
0.41637	0.108898	-0.578434
0.416737	0.109393	-0.579743
0.417105	0.109893	-0.581057
0.417472	0.110396	-0.582377
0.41784	0.110904	-0.583702
0.418207	0.111417	-0.585032
0.418575	0.111933	-0.586368
0.418942	0.112455	-0.587709
0.41931	0.11298	-0.589056
0.419677	0.113511	-0.590408
0.420045	0.114046	-0.591766
0.420412	0.114586	-0.593129
0.42078	0.115131	-0.594497
0.421147	0.115681	-0.595871
0.421515	0.116236	-0.59725
0.421882	0.116796	-0.598634
0.42225	0.117361	-0.600024
0.422617	0.117931	-0.601419
0.422985	0.118507	-0.602819
0.423352	0.119089	-0.604224
0.42372	0.119675	-0.605635
0.424087	0.120268	-0.607051
0.424455	0.120866	-0.608472
0.424822	0.12147	-0.609899
0.42519	0.12208	-0.61133
0.425557	0.122695	-0.612767
0.425925	0.123317	-0.614209
0.426292	0.123944	-0.615655
0.42666	0.124578	-0.617107
0.427027	0.125218	-0.618564
0.427395	0.125864	-0.620025
0.427762	0.126517	-0.621492
0.42813	0.127176	-0.622963
0.428497	0.127841	-0.62444
0.428865	0.128513	-0.625921
0.429232	0.129192	-0.627406
0.4296	0.129877	-0.628897
0.429967	0.130569	-0.630392
0.430335	0.131267	-0.631892
0.430702	0.131973	-0.633396
0.43107	0.132685	-0.634905
0.431437	0.133405	-0.636418
0.431805	0.134131	-0.637935
0.432172	0.134865	-0.639457
0.43254	0.135606	-0.640984
0.432907	0.136354	-0.642514
0.433275	0.137109	-0.644049
0.433642	0.137871	-0.645588
0.434009	0.138641	-0.64713
0.434377	0.139418	-0.648677
0.434744	0.140203	-0.650228
0.435112	0.140995	-0.651783
0.435479	0.141795	-0.653341
0.435847	0.142602	-0.654904
0.436214	0.143417	-0.65647
0.436582	0.144239	-0.65804
0.436949	0.14507	-0.659613
0.437317	0.145908	-0.66119
0.437684	0.146753	-0.66277
0.438052	0.147607	-0.664354
0.438419	0.148468	-0.665941
0.438787	0.149337	-0.667531
0.439154	0.150214	-0.669125
0.439522	0.151099	-0.670722
0.439889	0.151992	-0.672322
0.440257	0.152893	-0.673925
0.440624	0.153801	-0.675531
0.440992	0.154718	-0.677139
0.441359	0.155643	-0.678751
0.441727	0.156575	-0.680366
0.442094	0.157516	-0.681983
0.442462	0.158465	-0.683603
0.442829	0.159421	-0.685225
0.443197	0.160386	-0.68685
0.443564	0.161359	-0.688478
0.443932	0.16234	-0.690108
0.444299	0.163329	-0.691741
0.444667	0.164325	-0.693375
0.445034	0.16533	-0.695012
0.445402	0.166343	-0.696652
0.445769	0.167364	-0.698293
0.446137	0.168394	-0.699937
0.446504	0.169431	-0.701582
0.446872	0.170476	-0.70323
0.447239	0.171529	-0.70488
0.447607	0.17259	-0.706531
0.447974	0.173659	-0.708185
0.448342	0.174736	-0.70984
0.448709	0.175821	-0.711497
0.449077	0.176914	-0.713156
0.449444	0.178015	-0.714817
0.449812	0.179123	-0.716479
0.450179	0.18024	-0.718143
0.450547	0.181364	-0.719809
0.450914	0.182496	-0.721476
0.451282	0.183636	-0.723145
0.451649	0.184784	-0.724815
0.452017	0.185939	-0.726487
0.452384	0.187102	-0.72816
0.452752	0.188273	-0.729835
0.453119	0.189452	-0.731511
0.453487	0.190638	-0.733188
0.453854	0.191831	-0.734868
0.454222	0.193033	-0.736548
0.454589	0.194241	-0.73823
0.454957	0.195458	-0.739913
0.455324	0.196682	-0.741598
0.455692	0.197913	-0.743284
0.456059	0.199151	-0.744971
0.456427	0.200397	-0.74666
0.456794	0.201651	-0.74835
0.457162	0.202911	-0.750041
0.457529	0.204179	-0.751734
0.457897	0.205454	-0.753429
0.458264	0.206737	-0.755125
0.458632	0.208026	-0.756822
0.458999	0.209323	-0.758521
0.459367	0.210627	-0.760221
0.459734	0.211938	-0.761923
0.460102	0.213256	-0.763626
0.460469	0.214581	-0.765331
0.460837	0.215913	-0.767037
0.461204	0.217252	-0.768745
0.461571	0.218598	-0.770455
0.461939	0.219951	-0.772167
0.462306	0.221311	-0.77388
0.462674	0.222678	-0.775595
0.463041	0.224052	-0.777312
0.463409	0.225433	-0.779031
0.463776	0.226821	-0.780752
0.464144	0.228215	-0.782475
0.464511	0.229617	-0.7842
0.464879	0.231025	-0.785928
0.465246	0.23244	-0.787657
0.465614	0.233862	-0.789389
0.465981	0.235291	-0.791123
0.466349	0.236727	-0.792859
0.466716	0.238169	-0.794598
0.467084	0.239619	-0.796339
0.467451	0.241075	-0.798084
0.467819	0.242538	-0.79983
0.468186	0.244009	-0.80158
0.468554	0.245486	-0.803333
0.468921	0.24697	-0.805088
0.469289	0.248461	-0.806847
0.469656	0.249959	-0.808608
0.470024	0.251464	-0.810373
0.470391	0.252976	-0.812141
0.470759	0.254496	-0.813913
0.471126	0.256022	-0.815688
0.471494	0.257556	-0.817466
0.471861	0.259097	-0.819249
0.472229	0.260646	-0.821035
0.472596	0.262202	-0.822825
0.472964	0.263765	-0.824619
0.473331	0.265336	-0.826417
0.473699	0.266914	-0.828219
0.474066	0.2685	-0.830025
0.474434	0.270094	-0.831836
0.474801	0.271696	-0.833651
0.475169	0.273306	-0.835471
0.475536	0.274924	-0.837295
0.475904	0.276549	-0.839124
0.476271	0.278184	-0.840958
0.476639	0.279826	-0.842797
0.477006	0.281477	-0.844641
0.477374	0.283136	-0.84649
0.477741	0.284805	-0.848345
0.478109	0.286482	-0.850204
0.478476	0.288168	-0.85207
0.478844	0.289863	-0.85394
0.479211	0.291567	-0.855816
0.479579	0.293281	-0.857698
0.479946	0.295004	-0.859586
0.480314	0.296737	-0.861479
0.480681	0.298479	-0.863379
0.481049	0.300232	-0.865284
0.481416	0.301995	-0.867196
0.481784	0.303768	-0.869114
0.482151	0.305552	-0.871038
0.482519	0.307346	-0.872968
0.482886	0.309152	-0.874905
0.483254	0.310968	-0.876848
0.483621	0.312796	-0.878798
0.483989	0.314635	-0.880754
0.484356	0.316486	-0.882717
0.484724	0.318349	-0.884687
0.485091	0.320224	-0.886663
0.485459	0.322111	-0.888646
0.485826	0.324011	-0.890636
0.486194	0.325923	-0.892633
0.486561	0.327849	-0.894637
0.486929	0.329788	-0.896647
0.487296	0.33174	-0.898665
0.487664	0.333706	-0.900689
0.488031	0.335686	-0.902721
0.488398	0.33768	-0.904759
0.488766	0.339689	-0.906804
0.489133	0.341712	-0.908857
0.489501	0.343751	-0.910916
0.489868	0.345805	-0.912982
0.490236	0.347874	-0.915055
0.490603	0.349959	-0.917135
0.490971	0.35206	-0.919221
0.491338	0.354178	-0.921315
0.491706	0.356312	-0.923415
0.492073	0.358463	-0.925522
0.492441	0.360631	-0.927636
0.492808	0.362816	-0.929756
0.493176	0.36502	-0.931882
0.493543	0.367241	-0.934015
0.493911	0.369481	-0.936155
0.494278	0.371739	-0.9383
0.494646	0.374016	-0.940452
0.495013	0.376313	-0.94261
0.495381	0.378629	-0.944773
0.495748	0.380965	-0.946943
0.496116	0.38332	-0.949118
0.496483	0.385697	-0.951298
0.496851	0.388093	-0.953484
0.497218	0.390511	-0.955675
0.497586	0.39295	-0.957872
0.497953	0.395411	-0.960073
0.498321	0.397893	-0.962278
0.498688	0.400398	-0.964489
0.499056	0.402925	-0.966703
0.499423	0.405475	-0.968922
0.499791	0.408048	-0.971144
0.500158	0.410644	-0.973371
0.500526	0.413263	-0.9756
0.500893	0.415907	-0.977833
0.501261	0.418575	-0.980069
0.501628	0.421267	-0.982308
0.501996	0.423983	-0.984549
0.502363	0.426725	-0.986792
0.502731	0.429492	-0.989037
0.503098	0.432285	-0.991284
0.503466	0.435103	-0.993532
0.503833	0.437947	-0.995781
0.504201	0.440817	-0.998031
0.504568	0.443714	-1.00028
0.504936	0.446638	-1.00253
0.505303	0.449589	-1.00478
0.505671	0.452567	-1.00703
0.506038	0.455572	-1.00928
0.506406	0.458605	-1.01153
0.506773	0.461666	-1.01378
0.507141	0.464755	-1.01602
0.507508	0.467872	-1.01826
0.507876	0.471018	-1.0205
0.508243	0.474193	-1.02274
0.508611	0.477396	-1.02497
0.508978	0.480629	-1.0272
0.509346	0.48389	-1.02942
0.509713	0.487181	-1.03164
0.510081	0.490502	-1.03385
0.510448	0.493852	-1.03606
0.510816	0.497232	-1.03827
0.511183	0.500642	-1.04046
0.511551	0.504082	-1.04265
0.511918	0.507552	-1.04483
0.512286	0.511053	-1.04701
0.512653	0.514584	-1.04918
0.513021	0.518145	-1.05133
0.513388	0.521737	-1.05348
0.513756	0.525359	-1.05562
0.514123	0.529012	-1.05775
0.514491	0.532696	-1.05987
0.514858	0.536411	-1.06197
0.515225	0.540156	-1.06407
0.515593	0.543932	-1.06615
0.51596	0.547739	-1.06822
0.516328	0.551576	-1.07028
0.516695	0.555444	-1.07233
0.517063	0.559343	-1.07436
0.51743	0.563273	-1.07637
0.517798	0.567233	-1.07838
0.518165	0.571224	-1.08036
0.518533	0.575246	-1.08233
0.5189	0.579297	-1.08428
0.519268	0.58338	-1.08622
0.519635	0.587492	-1.08814
0.520003	0.591634	-1.09004
0.52037	0.595807	-1.09192
0.520738	0.600009	-1.09379
0.521105	0.604241	-1.09563
0.521473	0.608502	-1.09746
0.52184	0.612793	-1.09926
0.522208	0.617113	-1.10104
0.522575	0.621462	-1.1028
0.522943	0.625839	-1.10454
0.52331	0.630245	-1.10626
0.523678	0.63468	-1.10795
0.524045	0.639142	-1.10962
0.524413	0.643633	-1.11127
0.52478	0.64815	-1.11289
0.525148	0.652695	-1.11449
0.525515	0.657267	-1.11607
0.525883	0.661866	-1.11761
0.52625	0.666491	-1.11913
0.526618	0.671142	-1.12063
0.526985	0.675819	-1.1221
0.527353	0.680521	-1.12354
0.52772	0.685248	-1.12495
0.528088	0.69	-1.12633
0.528455	0.694776	-1.12769
0.528823	0.699575	-1.12902
0.52919	0.704399	-1.13031
0.529558	0.709245	-1.13158
0.529925	0.714114	-1.13282
0.530293	0.719005	-1.13402
0.53066	0.723918	-1.1352
0.531028	0.728853	-1.13635
0.531395	0.733808	-1.13746
0.531763	0.738784	-1.13854
0.53213	0.74378	-1.13959
0.532498	0.748795	-1.14061
0.532865	0.753829	-1.14159
0.533233	0.758882	-1.14254
0.5336	0.763953	-1.14346
0.533968	0.769042	-1.14434
0.534335	0.774147	-1.14519
0.534703	0.779269	-1.14601
0.53507	0.784407	-1.14679
0.535438	0.789561	-1.14754
0.535805	0.794729	-1.14825
0.536173	0.799912	-1.14893
0.53654	0.805109	-1.14957
0.536908	0.810319	-1.15018
0.537275	0.815541	-1.15075
0.537643	0.820776	-1.15129
0.53801	0.826023	-1.15179
0.538378	0.83128	-1.15225
0.538745	0.836549	-1.15268
0.539113	0.841827	-1.15308
0.53948	0.847114	-1.15344
0.539848	0.852411	-1.15376
0.540215	0.857715	-1.15405
0.540583	0.863028	-1.1543
0.54095	0.868347	-1.15451
0.541318	0.873673	-1.15469
0.541685	0.879005	-1.15483
0.542053	0.884342	-1.15494
0.54242	0.889684	-1.15501
0.542787	0.895031	-1.15504
0.543155	0.900381	-1.15504
0.543522	0.905734	-1.15501
0.54389	0.91109	-1.15494
0.544257	0.916447	-1.15483
0.544625	0.921807	-1.15469
0.544992	0.927167	-1.15451
0.54536	0.932528	-1.1543
0.545727	0.937888	-1.15405
0.546095	0.943248	-1.15377
0.546462	0.948607	-1.15346
0.54683	0.953964	-1.15311
0.547197	0.959318	-1.15273
0.547565	0.96467	-1.15231
0.547932	0.970019	-1.15186
0.5483	0.975364	-1.15138
0.548667	0.980705	-1.15087
0.549035	0.986041	-1.15032
0.549402	0.991372	-1.14974
0.54977	0.996697	-1.14913
0.550137	1.00202	-1.14849
0.550505	1.00733	-1.14782
0.550872	1.01264	-1.14712
0.55124	1.01793	-1.14638
0.551607	1.02323	-1.14562
0.551975	1.02851	-1.14483
0.552342	1.03378	-1.14401
0.55271	1.03905	-1.14316
0.553077	1.04431	-1.14229
0.553445	1.04955	-1.14138
0.553812	1.05479	-1.14045
0.55418	1.06002	-1.13949
0.554547	1.06524	-1.13851
0.554915	1.07044	-1.1375
0.555282	1.07564	-1.13647
0.55565	1.08082	-1.13541
0.556017	1.08599	-1.13432
0.556385	1.09116	-1.13322
0.556752	1.0963	-1.13209
0.55712	1.10144	-1.13094
0.557487	1.10657	-1.12976
0.557855	1.11168	-1.12857
0.558222	1.11678	-1.12735
0.55859	1.12187	-1.12612
0.558957	1.12694	-1.12486
0.559325	1.13201	-1.12359
0.559692	1.13706	-1.1223
0.56006	1.14209	-1.12099
0.560427	1.14712	-1.11966
0.560795	1.15213	-1.11831
0.561162	1.15713	-1.11695
0.56153	1.16211	-1.11557
0.561897	1.16709	-1.11418
0.562265	1.17205	-1.11278
0.562632	1.177	-1.11136
0.563	1.18193	-1.10992
0.563367	1.18685	-1.10848
0.563735	1.19176	-1.10702
0.564102	1.19666	-1.10555
0.56447	1.20155	-1.10407
0.564837	1.20642	-1.10258
0.565205	1.21129	-1.10108
0.565572	1.21614	-1.09957
0.56594	1.22098	-1.09805
0.566307	1.22581	-1.09652
0.566675	1.23063	-1.09498
0.567042	1.23544	-1.09344
0.56741	1.24025	-1.09189
0.567777	1.24504	-1.09034
0.568145	1.24982	-1.08878
0.568512	1.25459	-1.08721
0.56888	1.25936	-1.08564
0.569247	1.26412	-1.08406
0.569614	1.26887	-1.08249
0.569982	1.27361	-1.0809
0.570349	1.27835	-1.07932
0.570717	1.28308	-1.07773
0.571084	1.28781	-1.07614
0.571452	1.29253	-1.07455
0.571819	1.29724	-1.07296
0.572187	1.30196	-1.07136
0.572554	1.30667	-1.06977
0.572922	1.31138	-1.06817
0.573289	1.31608	-1.06658
0.573657	1.32078	-1.06498
0.574024	1.32549	-1.06339
0.574392	1.33019	-1.0618
0.574759	1.33489	-1.0602
0.575127	1.3396	-1.05861
0.575494	1.34431	-1.05702
0.575862	1.34902	-1.05544
0.576229	1.35373	-1.05385
0.576597	1.35845	-1.05227
0.576964	1.36317	-1.05069
0.577332	1.36789	-1.04911
0.577699	1.37263	-1.04753
0.578067	1.37737	-1.04596
0.578434	1.38211	-1.04438
0.578802	1.38687	-1.04281
0.579169	1.39164	-1.04125
0.579537	1.39641	-1.03968
0.579904	1.4012	-1.03812
0.580272	1.406	-1.03656
0.580639	1.41081	-1.035
0.581007	1.41563	-1.03344
0.581374	1.42047	-1.03189
0.581742	1.42532	-1.03034
0.582109	1.43019	-1.02879
0.582477	1.43507	-1.02724
0.582844	1.43997	-1.02569
0.583212	1.44489	-1.02414
0.583579	1.44983	-1.02259
0.583947	1.45479	-1.02105
0.584314	1.45977	-1.0195
0.584682	1.46477	-1.01795
0.585049	1.46979	-1.0164
0.585417	1.47483	-1.01485
0.585784	1.4799	-1.0133
0.586152	1.48499	-1.01174
0.586519	1.49011	-1.01019
0.586887	1.49525	-1.00862
0.587254	1.50042	-1.00706
0.587622	1.50562	-1.00549
0.587989	1.51085	-1.00391
0.588357	1.5161	-1.00233
0.588724	1.52139	-1.00075
0.589092	1.5267	-0.999152
0.589459	1.53205	-0.997549
0.589827	1.53743	-0.995938
0.590194	1.54284	-0.994318
0.590562	1.54828	-0.992687
0.590929	1.55376	-0.991046
0.591297	1.55927	-0.989393
0.591664	1.56482	-0.987727
0.592032	1.5704	-0.986047
0.592399	1.57602	-0.984353
0.592767	1.58167	-0.982643
0.593134	1.58737	-0.980918
0.593502	1.5931	-0.979175
0.593869	1.59887	-0.977413
0.594237	1.60467	-0.975632
0.594604	1.61052	-0.973831
0.594972	1.61641	-0.972009
