# Frequency (eV) 	 Current Real 	 Imaginary
0.292525	0.0473151	-0.325041
0.292892	0.0484302	-0.325251
0.29326	0.0495356	-0.325432
0.293627	0.0506304	-0.325583
0.293995	0.0517137	-0.325705
0.294362	0.0527846	-0.325799
0.29473	0.0538421	-0.325864
0.295097	0.0548856	-0.325901
0.295465	0.055914	-0.325911
0.295832	0.0569266	-0.325894
0.2962	0.0579226	-0.325851
0.296567	0.0589011	-0.325783
0.296935	0.0598614	-0.325689
0.297302	0.0608027	-0.325571
0.29767	0.0617243	-0.325429
0.298037	0.0626255	-0.325264
0.298404	0.0635055	-0.325076
0.298772	0.0643638	-0.324866
0.299139	0.0651996	-0.324636
0.299507	0.0660123	-0.324385
0.299874	0.0668013	-0.324115
0.300242	0.0675661	-0.323825
0.300609	0.0683061	-0.323518
0.300977	0.0690207	-0.323193
0.301344	0.0697095	-0.322852
0.301712	0.0703719	-0.322496
0.302079	0.0710076	-0.322124
0.302447	0.071616	-0.321739
0.302814	0.0721968	-0.32134
0.303182	0.0727497	-0.32093
0.303549	0.0732742	-0.320508
0.303917	0.0737701	-0.320075
0.304284	0.0742371	-0.319633
0.304652	0.0746748	-0.319182
0.305019	0.0750831	-0.318724
0.305387	0.0754618	-0.318259
0.305754	0.0758106	-0.317788
0.306122	0.0761295	-0.317312
0.306489	0.0764182	-0.316832
0.306857	0.0766768	-0.316348
0.307224	0.0769051	-0.315863
0.307592	0.0771031	-0.315376
0.307959	0.0772708	-0.314889
0.308327	0.0774082	-0.314402
0.308694	0.0775153	-0.313917
0.309062	0.0775922	-0.313434
0.309429	0.0776391	-0.312955
0.309797	0.077656	-0.31248
0.310164	0.0776431	-0.31201
0.310532	0.0776006	-0.311546
0.310899	0.0775286	-0.311088
0.311267	0.0774275	-0.310639
0.311634	0.0772974	-0.310198
0.312002	0.0771387	-0.309767
0.312369	0.0769517	-0.309346
0.312737	0.0767367	-0.308937
0.313104	0.076494	-0.308539
0.313472	0.0762241	-0.308154
0.313839	0.0759272	-0.307783
0.314207	0.075604	-0.307426
0.314574	0.0752548	-0.307084
0.314942	0.0748801	-0.306759
0.315309	0.0744804	-0.30645
0.315677	0.0740561	-0.306158
0.316044	0.0736079	-0.305884
0.316412	0.0731363	-0.30563
0.316779	0.0726419	-0.305394
0.317147	0.0721252	-0.305179
0.317514	0.0715869	-0.304985
0.317882	0.0710276	-0.304812
0.318249	0.0704479	-0.30466
0.318617	0.0698485	-0.304532
0.318984	0.0692301	-0.304426
0.319352	0.0685934	-0.304344
0.319719	0.067939	-0.304286
0.320087	0.0672677	-0.304253
0.320454	0.0665802	-0.304244
0.320822	0.0658772	-0.304261
0.321189	0.0651596	-0.304304
0.321557	0.064428	-0.304374
0.321924	0.0636833	-0.304469
0.322292	0.0629262	-0.304592
0.322659	0.0621575	-0.304742
0.323027	0.061378	-0.30492
0.323394	0.0605885	-0.305125
0.323762	0.0597898	-0.305359
0.324129	0.0589827	-0.305621
0.324497	0.0581681	-0.305911
0.324864	0.0573467	-0.30623
0.325232	0.0565194	-0.306578
0.325599	0.055687	-0.306955
0.325966	0.0548504	-0.307361
0.326334	0.0540103	-0.307796
0.326701	0.0531676	-0.30826
0.327069	0.052323	-0.308753
0.327436	0.0514775	-0.309275
0.327804	0.0506319	-0.309826
0.328171	0.0497869	-0.310407
0.328539	0.0489434	-0.311016
0.328906	0.0481021	-0.311654
0.329274	0.047264	-0.312321
0.329641	0.0464297	-0.313017
0.330009	0.0456	-0.313741
0.330376	0.0447758	-0.314493
0.330744	0.0439578	-0.315273
0.331111	0.0431468	-0.316081
0.331479	0.0423435	-0.316917
0.331846	0.0415487	-0.317779
0.332214	0.040763	-0.318669
0.332581	0.0399873	-0.319585
0.332949	0.0392222	-0.320527
0.333316	0.0384684	-0.321496
0.333684	0.0377266	-0.322489
0.334051	0.0369974	-0.323508
0.334419	0.0362815	-0.324551
0.334786	0.0355796	-0.325619
0.335154	0.0348923	-0.32671
0.335521	0.0342201	-0.327824
0.335889	0.0335637	-0.328962
0.336256	0.0329236	-0.330121
0.336624	0.0323004	-0.331302
0.336991	0.0316946	-0.332504
0.337359	0.0311067	-0.333727
0.337726	0.0305373	-0.33497
0.338094	0.0299868	-0.336233
0.338461	0.0294556	-0.337514
0.338829	0.0289443	-0.338814
0.339196	0.0284532	-0.340131
0.339564	0.0279827	-0.341465
0.339931	0.0275333	-0.342815
0.340299	0.0271052	-0.344182
0.340666	0.0266988	-0.345563
0.341034	0.0263145	-0.346959
0.341401	0.0259524	-0.348368
0.341769	0.025613	-0.349791
0.342136	0.0252964	-0.351226
0.342504	0.0250029	-0.352673
0.342871	0.0247327	-0.35413
0.343239	0.0244859	-0.355598
0.343606	0.0242628	-0.357076
0.343974	0.0240635	-0.358562
0.344341	0.0238881	-0.360057
0.344709	0.0237366	-0.361559
0.345076	0.0236093	-0.363068
0.345444	0.023506	-0.364584
0.345811	0.023427	-0.366104
0.346179	0.0233721	-0.367629
0.346546	0.0233414	-0.369159
0.346914	0.0233348	-0.370691
0.347281	0.0233524	-0.372226
0.347649	0.0233939	-0.373763
0.348016	0.0234593	-0.375302
0.348384	0.0235486	-0.376841
0.348751	0.0236615	-0.37838
0.349119	0.023798	-0.379918
0.349486	0.0239577	-0.381454
0.349854	0.0241407	-0.382989
0.350221	0.0243465	-0.384521
0.350589	0.0245751	-0.38605
0.350956	0.0248261	-0.387574
0.351324	0.0250993	-0.389094
0.351691	0.0253943	-0.390609
0.352059	0.025711	-0.392119
0.352426	0.0260489	-0.393622
0.352793	0.0264078	-0.395118
0.353161	0.0267873	-0.396607
0.353528	0.0271869	-0.398088
0.353896	0.0276064	-0.39956
0.354263	0.0280453	-0.401023
0.354631	0.0285032	-0.402477
0.354998	0.0289797	-0.403921
0.355366	0.0294744	-0.405355
0.355733	0.0299867	-0.406778
0.356101	0.0305163	-0.408189
0.356468	0.0310627	-0.409589
0.356836	0.0316253	-0.410977
0.357203	0.0322036	-0.412352
0.357571	0.0327973	-0.413714
0.357938	0.0334057	-0.415064
0.358306	0.0340283	-0.4164
0.358673	0.0346646	-0.417722
0.359041	0.0353141	-0.419029
0.359408	0.0359761	-0.420323
0.359776	0.0366502	-0.421602
0.360143	0.0373358	-0.422866
0.360511	0.0380324	-0.424115
0.360878	0.0387393	-0.425349
0.361246	0.0394559	-0.426567
0.361613	0.0401818	-0.42777
0.361981	0.0409164	-0.428957
0.362348	0.0416589	-0.430128
0.362716	0.042409	-0.431284
0.363083	0.0431659	-0.432423
0.363451	0.0439292	-0.433546
0.363818	0.0446981	-0.434653
0.364186	0.0454723	-0.435744
0.364553	0.0462509	-0.436818
0.364921	0.0470336	-0.437877
0.365288	0.0478197	-0.438919
0.365656	0.0486087	-0.439945
0.366023	0.0493999	-0.440955
0.366391	0.0501928	-0.44195
0.366758	0.0509869	-0.442928
0.367126	0.0517816	-0.443891
0.367493	0.0525764	-0.444838
0.367861	0.0533707	-0.44577
0.368228	0.054164	-0.446686
0.368596	0.0549557	-0.447588
0.368963	0.0557455	-0.448474
0.369331	0.0565327	-0.449346
0.369698	0.0573168	-0.450204
0.370066	0.0580974	-0.451047
0.370433	0.058874	-0.451877
0.370801	0.0596462	-0.452693
0.371168	0.0604134	-0.453496
0.371536	0.0611752	-0.454285
0.371903	0.0619313	-0.455062
0.372271	0.0626811	-0.455827
0.372638	0.0634244	-0.45658
0.373006	0.0641606	-0.457321
0.373373	0.0648894	-0.458051
0.373741	0.0656104	-0.45877
0.374108	0.0663233	-0.459478
0.374476	0.0670278	-0.460177
0.374843	0.0677236	-0.460866
0.375211	0.0684102	-0.461545
0.375578	0.0690875	-0.462216
0.375946	0.0697551	-0.462878
0.376313	0.0704128	-0.463533
0.376681	0.0710604	-0.46418
0.377048	0.0716975	-0.46482
0.377416	0.0723241	-0.465453
0.377783	0.0729399	-0.46608
0.378151	0.0735447	-0.466702
0.378518	0.0741384	-0.467319
0.378886	0.0747208	-0.467931
0.379253	0.0752917	-0.468538
0.37962	0.0758512	-0.469143
0.379988	0.076399	-0.469744
0.380355	0.0769351	-0.470342
0.380723	0.0774594	-0.470938
0.38109	0.0779719	-0.471532
0.381458	0.0784726	-0.472125
0.381825	0.0789614	-0.472718
0.382193	0.0794383	-0.47331
0.38256	0.0799034	-0.473902
0.382928	0.0803567	-0.474496
0.383295	0.0807982	-0.47509
0.383663	0.081228	-0.475686
0.38403	0.0816462	-0.476285
0.384398	0.082053	-0.476886
0.384765	0.0824483	-0.47749
0.385133	0.0828324	-0.478098
0.3855	0.0832054	-0.478709
0.385868	0.0835674	-0.479326
0.386235	0.0839187	-0.479947
0.386603	0.0842594	-0.480573
0.38697	0.0845897	-0.481206
0.387338	0.0849098	-0.481844
0.387705	0.08522	-0.48249
0.388073	0.0855206	-0.483142
0.38844	0.0858117	-0.483802
0.388808	0.0860936	-0.484469
0.389175	0.0863667	-0.485145
0.389543	0.0866312	-0.485829
0.38991	0.0868874	-0.486522
0.390278	0.0871357	-0.487224
0.390645	0.0873763	-0.487936
0.391013	0.0876096	-0.488657
0.39138	0.087836	-0.489389
0.391748	0.0880558	-0.490131
0.392115	0.0882694	-0.490884
0.392483	0.0884771	-0.491648
0.39285	0.0886794	-0.492423
0.393218	0.0888765	-0.49321
0.393585	0.089069	-0.494008
0.393953	0.0892572	-0.494818
0.39432	0.0894415	-0.49564
0.394688	0.0896223	-0.496475
0.395055	0.0898001	-0.497322
0.395423	0.0899752	-0.498181
0.39579	0.0901482	-0.499053
0.396158	0.0903194	-0.499938
0.396525	0.0904892	-0.500835
0.396893	0.0906582	-0.501746
0.39726	0.0908267	-0.50267
0.397628	0.0909951	-0.503607
0.397995	0.091164	-0.504557
0.398363	0.0913337	-0.50552
0.39873	0.0915047	-0.506496
0.399098	0.0916774	-0.507486
0.399465	0.0918523	-0.508489
0.399833	0.0920297	-0.509505
0.4002	0.0922102	-0.510533
0.400568	0.0923942	-0.511575
0.400935	0.0925821	-0.51263
0.401303	0.0927742	-0.513698
0.40167	0.0929711	-0.514778
0.402038	0.0931732	-0.515871
0.402405	0.0933808	-0.516977
0.402773	0.0935943	-0.518094
0.40314	0.0938142	-0.519224
0.403508	0.0940408	-0.520366
0.403875	0.0942746	-0.521519
0.404243	0.0945158	-0.522684
0.40461	0.0947649	-0.52386
0.404978	0.0950222	-0.525048
0.405345	0.0952881	-0.526246
0.405713	0.0955629	-0.527455
0.40608	0.0958469	-0.528674
0.406448	0.0961405	-0.529903
0.406815	0.096444	-0.531142
0.407182	0.0967576	-0.53239
0.40755	0.0970817	-0.533647
0.407917	0.0974165	-0.534914
0.408285	0.0977623	-0.536188
0.408652	0.0981193	-0.537471
0.40902	0.0984878	-0.538762
0.409387	0.0988681	-0.54006
0.409755	0.0992602	-0.541364
0.410122	0.0996645	-0.542676
0.41049	0.100081	-0.543994
0.410857	0.10051	-0.545318
0.411225	0.100952	-0.546647
0.411592	0.101406	-0.547982
0.41196	0.101874	-0.549321
0.412327	0.102354	-0.550664
0.412695	0.102848	-0.552012
0.413062	0.103355	-0.553363
0.41343	0.103875	-0.554716
0.413797	0.104408	-0.556073
0.414165	0.104955	-0.557432
0.414532	0.105515	-0.558792
0.4149	0.106089	-0.560154
0.415267	0.106676	-0.561517
0.415635	0.107276	-0.56288
0.416002	0.10789	-0.564244
0.41637	0.108517	-0.565607
0.416737	0.109157	-0.56697
0.417105	0.109811	-0.568331
0.417472	0.110477	-0.56969
0.41784	0.111156	-0.571048
0.418207	0.111849	-0.572403
0.418575	0.112554	-0.573756
0.418942	0.113271	-0.575105
0.41931	0.114001	-0.57645
0.419677	0.114743	-0.577792
0.420045	0.115497	-0.579129
0.420412	0.116262	-0.580462
0.42078	0.117039	-0.581789
0.421147	0.117828	-0.583111
0.421515	0.118627	-0.584427
0.421882	0.119437	-0.585736
0.42225	0.120258	-0.58704
0.422617	0.121089	-0.588336
0.422985	0.121929	-0.589625
0.423352	0.12278	-0.590907
0.42372	0.123639	-0.592181
0.424087	0.124507	-0.593447
0.424455	0.125384	-0.594704
0.424822	0.126269	-0.595953
0.42519	0.127162	-0.597193
0.425557	0.128062	-0.598424
0.425925	0.128969	-0.599646
0.426292	0.129882	-0.600858
0.42666	0.130802	-0.60206
0.427027	0.131728	-0.603253
0.427395	0.132659	-0.604435
0.427762	0.133594	-0.605607
0.42813	0.134535	-0.606769
0.428497	0.135479	-0.607921
0.428865	0.136427	-0.609061
0.429232	0.137378	-0.610191
0.4296	0.138331	-0.611311
0.429967	0.139287	-0.612419
0.430335	0.140244	-0.613516
0.430702	0.141203	-0.614603
0.43107	0.142162	-0.615679
0.431437	0.143122	-0.616743
0.431805	0.144081	-0.617797
0.432172	0.14504	-0.61884
0.43254	0.145997	-0.619872
0.432907	0.146953	-0.620893
0.433275	0.147906	-0.621904
0.433642	0.148857	-0.622904
0.434009	0.149805	-0.623893
0.434377	0.150749	-0.624872
0.434744	0.151689	-0.625841
0.435112	0.152624	-0.6268
0.435479	0.153554	-0.62775
0.435847	0.154479	-0.628689
0.436214	0.155398	-0.629619
0.436582	0.15631	-0.63054
0.436949	0.157215	-0.631452
0.437317	0.158113	-0.632356
0.437684	0.159003	-0.633251
0.438052	0.159885	-0.634138
0.438419	0.160758	-0.635017
0.438787	0.161622	-0.635889
0.439154	0.162476	-0.636754
0.439522	0.163321	-0.637612
0.439889	0.164155	-0.638463
0.440257	0.164979	-0.639309
0.440624	0.165791	-0.640149
0.440992	0.166592	-0.640984
0.441359	0.167382	-0.641814
0.441727	0.168159	-0.64264
0.442094	0.168924	-0.643463
0.442462	0.169676	-0.644281
0.442829	0.170415	-0.645098
0.443197	0.17114	-0.645911
0.443564	0.171852	-0.646723
0.443932	0.17255	-0.647533
0.444299	0.173234	-0.648343
0.444667	0.173904	-0.649152
0.445034	0.174559	-0.649962
0.445402	0.175199	-0.650772
0.445769	0.175824	-0.651584
0.446137	0.176434	-0.652398
0.446504	0.177029	-0.653214
0.446872	0.177609	-0.654034
0.447239	0.178173	-0.654857
0.447607	0.178721	-0.655684
0.447974	0.179254	-0.656517
0.448342	0.179771	-0.657354
0.448709	0.180272	-0.658198
0.449077	0.180757	-0.659049
0.449444	0.181226	-0.659907
0.449812	0.18168	-0.660774
0.450179	0.182118	-0.661649
0.450547	0.18254	-0.662533
0.450914	0.182946	-0.663427
0.451282	0.183337	-0.664331
0.451649	0.183712	-0.665247
0.452017	0.184071	-0.666175
0.452384	0.184416	-0.667115
0.452752	0.184745	-0.668068
0.453119	0.18506	-0.669035
0.453487	0.18536	-0.670016
0.453854	0.185645	-0.671013
0.454222	0.185916	-0.672024
0.454589	0.186173	-0.673052
0.454957	0.186416	-0.674097
0.455324	0.186646	-0.67516
0.455692	0.186862	-0.67624
0.456059	0.187066	-0.677339
0.456427	0.187257	-0.678457
0.456794	0.187436	-0.679595
0.457162	0.187604	-0.680754
0.457529	0.18776	-0.681933
0.457897	0.187905	-0.683134
0.458264	0.188039	-0.684357
0.458632	0.188164	-0.685603
0.458999	0.188279	-0.686872
0.459367	0.188384	-0.688164
0.459734	0.188481	-0.689481
0.460102	0.18857	-0.690822
0.460469	0.188652	-0.692188
0.460837	0.188726	-0.69358
0.461204	0.188794	-0.694998
0.461571	0.188856	-0.696443
0.461939	0.188913	-0.697914
0.462306	0.188965	-0.699413
0.462674	0.189013	-0.70094
0.463041	0.189057	-0.702494
0.463409	0.189098	-0.704077
0.463776	0.189138	-0.705689
0.464144	0.189175	-0.707331
0.464511	0.189212	-0.709001
0.464879	0.189249	-0.710702
0.465246	0.189286	-0.712432
0.465614	0.189324	-0.714193
0.465981	0.189364	-0.715984
0.466349	0.189406	-0.717807
0.466716	0.189452	-0.71966
0.467084	0.189502	-0.721545
0.467451	0.189557	-0.723461
0.467819	0.189617	-0.725408
0.468186	0.189683	-0.727387
0.468554	0.189757	-0.729398
0.468921	0.189838	-0.731441
0.469289	0.189928	-0.733516
0.469656	0.190027	-0.735623
0.470024	0.190136	-0.737762
0.470391	0.190256	-0.739934
0.470759	0.190387	-0.742137
0.471126	0.190531	-0.744372
0.471494	0.190688	-0.74664
0.471861	0.190859	-0.748939
0.472229	0.191044	-0.751271
0.472596	0.191245	-0.753634
0.472964	0.191462	-0.756028
0.473331	0.191696	-0.758455
0.473699	0.191948	-0.760912
0.474066	0.192218	-0.763401
0.474434	0.192508	-0.765921
0.474801	0.192817	-0.768472
0.475169	0.193148	-0.771053
0.475536	0.193499	-0.773665
0.475904	0.193873	-0.776306
0.476271	0.19427	-0.778977
0.476639	0.19469	-0.781678
0.477006	0.195135	-0.784407
0.477374	0.195605	-0.787166
0.477741	0.1961	-0.789952
0.478109	0.196622	-0.792767
0.478476	0.197171	-0.795609
0.478844	0.197748	-0.798478
0.479211	0.198353	-0.801374
0.479579	0.198987	-0.804296
0.479946	0.19965	-0.807244
0.480314	0.200344	-0.810217
0.480681	0.201069	-0.813215
0.481049	0.201825	-0.816238
0.481416	0.202614	-0.819283
0.481784	0.203434	-0.822353
0.482151	0.204288	-0.825444
0.482519	0.205176	-0.828558
0.482886	0.206097	-0.831693
0.483254	0.207054	-0.83485
0.483621	0.208045	-0.838026
0.483989	0.209072	-0.841222
0.484356	0.210135	-0.844437
0.484724	0.211235	-0.847671
0.485091	0.212371	-0.850922
0.485459	0.213544	-0.85419
0.485826	0.214756	-0.857475
0.486194	0.216005	-0.860775
0.486561	0.217292	-0.864091
0.486929	0.218619	-0.867421
0.487296	0.219984	-0.870764
0.487664	0.221388	-0.874121
0.488031	0.222832	-0.877489
0.488398	0.224316	-0.88087
0.488766	0.225839	-0.884261
0.489133	0.227403	-0.887662
0.489501	0.229007	-0.891073
0.489868	0.230652	-0.894492
0.490236	0.232338	-0.897919
0.490603	0.234064	-0.901354
0.490971	0.235831	-0.904795
0.491338	0.237639	-0.908241
0.491706	0.239489	-0.911693
0.492073	0.241379	-0.915149
0.492441	0.243311	-0.918609
0.492808	0.245284	-0.922071
0.493176	0.247298	-0.925536
0.493543	0.249353	-0.929002
0.493911	0.251449	-0.932469
0.494278	0.253587	-0.935935
0.494646	0.255765	-0.939401
0.495013	0.257984	-0.942866
0.495381	0.260244	-0.946329
0.495748	0.262544	-0.949789
0.496116	0.264885	-0.953245
0.496483	0.267267	-0.956697
0.496851	0.269688	-0.960145
0.497218	0.272149	-0.963587
0.497586	0.27465	-0.967023
0.497953	0.277191	-0.970453
0.498321	0.27977	-0.973875
0.498688	0.282389	-0.977289
0.499056	0.285046	-0.980695
0.499423	0.287741	-0.984091
0.499791	0.290474	-0.987479
0.500158	0.293245	-0.990855
0.500526	0.296054	-0.994221
0.500893	0.298899	-0.997576
0.501261	0.301781	-1.00092
0.501628	0.304699	-1.00425
0.501996	0.307653	-1.00757
0.502363	0.310642	-1.01087
0.502731	0.313667	-1.01416
0.503098	0.316725	-1.01744
0.503466	0.319819	-1.0207
0.503833	0.322945	-1.02395
0.504201	0.326105	-1.02718
0.504568	0.329298	-1.0304
0.504936	0.332523	-1.0336
0.505303	0.33578	-1.03678
0.505671	0.339068	-1.03995
0.506038	0.342387	-1.0431
0.506406	0.345737	-1.04623
0.506773	0.349116	-1.04934
0.507141	0.352525	-1.05244
0.507508	0.355962	-1.05552
0.507876	0.359428	-1.05858
0.508243	0.362922	-1.06162
0.508611	0.366443	-1.06464
0.508978	0.369991	-1.06765
0.509346	0.373565	-1.07063
0.509713	0.377165	-1.0736
0.510081	0.38079	-1.07655
0.510448	0.38444	-1.07948
0.510816	0.388114	-1.08238
0.511183	0.391812	-1.08527
0.511551	0.395533	-1.08814
0.511918	0.399277	-1.09099
0.512286	0.403043	-1.09382
0.512653	0.406831	-1.09664
0.513021	0.41064	-1.09943
0.513388	0.41447	-1.1022
0.513756	0.41832	-1.10496
0.514123	0.42219	-1.10769
0.514491	0.42608	-1.11041
0.514858	0.429988	-1.11311
0.515225	0.433915	-1.11579
0.515593	0.43786	-1.11845
0.51596	0.441823	-1.12109
0.516328	0.445803	-1.12372
0.516695	0.4498	-1.12632
0.517063	0.453813	-1.12891
0.51743	0.457843	-1.13149
0.517798	0.461888	-1.13404
0.518165	0.465949	-1.13658
0.518533	0.470024	-1.1391
0.5189	0.474115	-1.14161
0.519268	0.47822	-1.1441
0.519635	0.48234	-1.14658
0.520003	0.486473	-1.14904
0.52037	0.49062	-1.15148
0.520738	0.494781	-1.15391
0.521105	0.498955	-1.15633
0.521473	0.503142	-1.15874
0.52184	0.507342	-1.16113
0.522208	0.511554	-1.16351
0.522575	0.51578	-1.16587
0.522943	0.520018	-1.16823
0.52331	0.524268	-1.17057
0.523678	0.528531	-1.1729
0.524045	0.532806	-1.17522
0.524413	0.537093	-1.17753
0.52478	0.541392	-1.17983
0.525148	0.545704	-1.18213
0.525515	0.550028	-1.18441
0.525883	0.554364	-1.18669
0.52625	0.558713	-1.18895
0.526618	0.563074	-1.19121
0.526985	0.567447	-1.19347
0.527353	0.571834	-1.19571
0.52772	0.576233	-1.19796
0.528088	0.580646	-1.20019
0.528455	0.585071	-1.20242
0.528823	0.589511	-1.20465
0.52919	0.593964	-1.20687
0.529558	0.598431	-1.20909
0.529925	0.602912	-1.2113
0.530293	0.607408	-1.21352
0.53066	0.611919	-1.21573
0.531028	0.616445	-1.21794
0.531395	0.620987	-1.22014
0.531763	0.625546	-1.22235
0.53213	0.63012	-1.22455
0.532498	0.634712	-1.22676
0.532865	0.639321	-1.22897
0.533233	0.643948	-1.23117
0.5336	0.648594	-1.23338
0.533968	0.653258	-1.23559
0.534335	0.657943	-1.23779
0.534703	0.662647	-1.24001
0.53507	0.667372	-1.24222
0.535438	0.672118	-1.24443
0.535805	0.676886	-1.24665
0.536173	0.681677	-1.24887
0.53654	0.686491	-1.2511
0.536908	0.691329	-1.25333
0.537275	0.696192	-1.25556
0.537643	0.70108	-1.25779
0.53801	0.705994	-1.26003
0.538378	0.710935	-1.26227
0.538745	0.715904	-1.26452
0.539113	0.720901	-1.26677
0.53948	0.725927	-1.26902
0.539848	0.730983	-1.27128
0.540215	0.73607	-1.27355
0.540583	0.741189	-1.27581
0.54095	0.74634	-1.27809
0.541318	0.751524	-1.28036
0.541685	0.756743	-1.28264
0.542053	0.761997	-1.28492
0.54242	0.767286	-1.28721
0.542787	0.772613	-1.2895
0.543155	0.777977	-1.2918
0.543522	0.78338	-1.29409
0.54389	0.788823	-1.29639
0.544257	0.794306	-1.2987
0.544625	0.79983	-1.301
0.544992	0.805397	-1.30331
0.54536	0.811007	-1.30562
0.545727	0.816661	-1.30793
0.546095	0.822361	-1.31024
0.546462	0.828106	-1.31255
0.54683	0.833898	-1.31486
0.547197	0.839739	-1.31717
0.547565	0.845628	-1.31948
0.547932	0.851567	-1.32178
0.5483	0.857557	-1.32409
0.548667	0.863598	-1.32639
0.549035	0.869692	-1.32869
0.549402	0.875839	-1.33098
0.54977	0.882041	-1.33327
0.550137	0.888298	-1.33555
0.550505	0.894611	-1.33782
0.550872	0.900981	-1.34009
0.55124	0.907408	-1.34234
0.551607	0.913895	-1.34459
0.551975	0.920441	-1.34683
0.552342	0.927047	-1.34906
0.55271	0.933714	-1.35127
0.553077	0.940444	-1.35347
0.553445	0.947236	-1.35566
0.553812	0.954091	-1.35783
0.55418	0.961011	-1.35998
0.554547	0.967996	-1.36211
0.554915	0.975046	-1.36423
0.555282	0.982162	-1.36633
0.55565	0.989346	-1.3684
0.556017	0.996597	-1.37045
0.556385	1.00392	-1.37248
0.556752	1.0113	-1.37448
0.55712	1.01876	-1.37646
0.557487	1.02629	-1.37841
0.557855	1.03389	-1.38032
0.558222	1.04155	-1.38221
0.55859	1.04929	-1.38407
0.558957	1.05711	-1.38589
0.559325	1.06499	-1.38767
0.559692	1.07295	-1.38942
0.56006	1.08098	-1.39113
0.560427	1.08908	-1.3928
0.560795	1.09725	-1.39443
0.561162	1.1055	-1.39602
0.56153	1.11383	-1.39756
0.561897	1.12222	-1.39905
0.562265	1.13069	-1.4005
0.562632	1.13924	-1.40189
0.563	1.14786	-1.40324
0.563367	1.15655	-1.40453
0.563735	1.16532	-1.40577
0.564102	1.17416	-1.40695
0.56447	1.18308	-1.40807
0.564837	1.19207	-1.40913
0.565205	1.20113	-1.41014
0.565572	1.21027	-1.41107
0.56594	1.21948	-1.41194
0.566307	1.22877	-1.41275
0.566675	1.23812	-1.41348
0.567042	1.24755	-1.41415
0.56741	1.25705	-1.41474
0.567777	1.26662	-1.41526
0.568145	1.27627	-1.4157
0.568512	1.28598	-1.41606
0.56888	1.29576	-1.41634
0.569247	1.30561	-1.41655
0.569614	1.31553	-1.41666
0.569982	1.32552	-1.4167
0.570349	1.33558	-1.41664
0.570717	1.3457	-1.4165
0.571084	1.35588	-1.41626
0.571452	1.36613	-1.41593
0.571819	1.37645	-1.41551
0.572187	1.38682	-1.41499
0.572554	1.39726	-1.41438
0.572922	1.40776	-1.41366
0.573289	1.41831	-1.41285
0.573657	1.42893	-1.41192
0.574024	1.4396	-1.4109
0.574392	1.45032	-1.40977
0.574759	1.4611	-1.40853
0.575127	1.47193	-1.40718
0.575494	1.48282	-1.40571
0.575862	1.49375	-1.40414
0.576229	1.50473	-1.40245
0.576597	1.51576	-1.40064
0.576964	1.52683	-1.39872
0.577332	1.53795	-1.39667
0.577699	1.54911	-1.3945
0.578067	1.56031	-1.39222
0.578434	1.57155	-1.3898
0.578802	1.58282	-1.38726
0.579169	1.59413	-1.3846
0.579537	1.60547	-1.38181
0.579904	1.61685	-1.37888
0.580272	1.62825	-1.37583
0.580639	1.63968	-1.37264
0.581007	1.65113	-1.36932
0.581374	1.66261	-1.36587
0.581742	1.67411	-1.36228
0.582109	1.68563	-1.35855
0.582477	1.69716	-1.35468
0.582844	1.70871	-1.35068
0.583212	1.72027	-1.34653
0.583579	1.73184	-1.34225
0.583947	1.74342	-1.33782
0.584314	1.75501	-1.33325
0.584682	1.7666	-1.32853
0.585049	1.77819	-1.32367
0.585417	1.78977	-1.31867
0.585784	1.80136	-1.31352
0.586152	1.81293	-1.30822
0.586519	1.8245	-1.30278
0.586887	1.83606	-1.29719
0.587254	1.8476	-1.29145
0.587622	1.85913	-1.28556
0.587989	1.87063	-1.27952
0.588357	1.88212	-1.27333
0.588724	1.89358	-1.26699
0.589092	1.90502	-1.26051
0.589459	1.91642	-1.25387
0.589827	1.9278	-1.24708
0.590194	1.93914	-1.24014
0.590562	1.95044	-1.23305
0.590929	1.9617	-1.22581
0.591297	1.97292	-1.21842
0.591664	1.98409	-1.21088
0.592032	1.99522	-1.20319
0.592399	2.00629	-1.19535
0.592767	2.01731	-1.18736
0.593134	2.02828	-1.17922
0.593502	2.03919	-1.17093
0.593869	2.05003	-1.1625
0.594237	2.06081	-1.15391
0.594604	2.07153	-1.14518
0.594972	2.08217	-1.1363
0.595339	2.09274	-1.12728
0.595707	2.10324	-1.11811
0.596074	2.11366	-1.1088
0.596441	2.124	-1.09934
0.596809	2.13425	-1.08974
0.597176	2.14442	-1.08
0.597544	2.15451	-1.07012
0.597911	2.1645	-1.0601
0.598279	2.17439	-1.04994
0.598646	2.18419	-1.03965
0.599014	2.1939	-1.02921
0.599381	2.2035	-1.01865
0.599749	2.213	-1.00795
0.600116	2.22239	-0.997121
0.600484	2.23167	-0.986161
0.600851	2.24084	-0.975072
0.601219	2.2499	-0.963857
0.601586	2.25884	-0.952517
0.601954	2.26766	-0.941053
0.602321	2.27637	-0.929467
0.602689	2.28495	-0.917761
0.603056	2.2934	-0.905938
0.603424	2.30173	-0.893998
0.603791	2.30992	-0.881944
0.604159	2.31799	-0.869778
0.604526	2.32592	-0.857502
0.604894	2.33371	-0.845117
0.605261	2.34137	-0.832628
0.605629	2.34889	-0.820034
0.605996	2.35626	-0.807339
0.606364	2.36349	-0.794545
