# time, current_x, A_x total (ext + induced), Energy [Ha]
10.12	0.00190196	-6.28005e-05	-33.8459
10.16	0.00188682	-6.26162e-05	-33.8459
10.2	0.00187056	-6.23959e-05	-33.8459
10.24	0.0018532	-6.214e-05	-33.8459
10.28	0.00183474	-6.18487e-05	-33.8459
10.32	0.00181518	-6.15225e-05	-33.8459
10.36	0.00179449	-6.11616e-05	-33.8459
10.4	0.00177266	-6.07666e-05	-33.8459
10.44	0.00174971	-6.03378e-05	-33.8459
10.48	0.00172568	-5.98756e-05	-33.8459
10.52	0.00170062	-5.93806e-05	-33.8459
10.56	0.00167454	-5.88531e-05	-33.8459
10.6	0.00164746	-5.82938e-05	-33.8459
10.64	0.00161936	-5.7703e-05	-33.8459
10.68	0.00159024	-5.70813e-05	-33.8459
10.72	0.00156011	-5.64294e-05	-33.8459
10.76	0.001529	-5.57477e-05	-33.8459
10.8	0.00149694	-5.50369e-05	-33.8459
10.84	0.001464	-5.42976e-05	-33.8459
10.88	0.00143022	-5.35303e-05	-33.8459
10.92	0.00139564	-5.27358e-05	-33.8459
10.96	0.00136031	-5.19147e-05	-33.8459
11	0.00132427	-5.10677e-05	-33.8459
11.04	0.00128755	-5.01954e-05	-33.8459
11.08	0.0012502	-4.92986e-05	-33.8459
11.12	0.00121225	-4.8378e-05	-33.8459
11.16	0.00117373	-4.74343e-05	-33.8459
11.2	0.00113466	-4.64682e-05	-33.8459
11.24	0.00109507	-4.54804e-05	-33.8459
11.28	0.00105498	-4.44718e-05	-33.8459
11.32	0.00101442	-4.34431e-05	-33.8459
11.36	0.000973417	-4.23951e-05	-33.8459
11.4	0.000931995	-4.13285e-05	-33.8459
11.44	0.000890174	-4.02441e-05	-33.8459
11.48	0.000847967	-3.91428e-05	-33.8459
11.52	0.000805385	-3.80253e-05	-33.8459
11.56	0.000762437	-3.68925e-05	-33.8459
11.6	0.000719139	-3.57452e-05	-33.8459
11.64	0.000675519	-3.45841e-05	-33.8459
11.68	0.000631614	-3.34102e-05	-33.8459
11.72	0.000587472	-3.22242e-05	-33.8459
11.76	0.000543145	-3.1027e-05	-33.8459
11.8	0.000498679	-2.98195e-05	-33.8459
11.84	0.00045411	-2.86024e-05	-33.8459
11.88	0.00040947	-2.73768e-05	-33.8459
11.92	0.000364781	-2.61433e-05	-33.8459
